NoteID,CanonicalWord,Word,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
KV000616,special,special,[ˈspeʃ(ə)l],[ˈspeʃl],特别的；特殊的,Today is a special day.,今天是特别的一天。,4,rj_start1,rj_start1::5年级下|rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000617,send an email,send an email,,,发送电子邮件,I send an email to my friend.,我给朋友发电子邮件。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000618,write a letter,write a letter,,,写信,I write a letter to Grandma.,我给奶奶写信。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000619,make a phone call,make a phone call,,,打电话,I make a phone call to Dad.,我给爸爸打电话。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000620,send a short message,send a short message,,,发送短信,I send a short message to Mum.,我给妈妈发短信。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000621,mail a present,mail a present,,,邮寄礼物,I mail a present to my cousin.,我给表兄弟姐妹邮寄礼物。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000622,make a video call,make a video call,,,视频通话,We make a video call to Grandma.,我们和奶奶视频通话。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000623,say,say,[seɪ],[seɪ],说；讲,Please say hello to your family.,请向你的家人问好。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000624,make a card,make a card,,,制作卡片,I make a card for Mum.,我给妈妈做一张卡片。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000625,everywhere,everywhere,[ˈevriweə(r)],[ˈevriwer],到处；各处,There are flowers everywhere in spring.,春天到处都是花。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000626,flower show,flower show,,,花展,We visit the flower show.,我们参观花展。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000627,cleaned the window,cleaned the window,,,擦了窗户,I cleaned the window yesterday.,我昨天擦了窗户。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000628,watched TV,watched TV,,,看了电视,I watched TV last night.,我昨晚看了电视。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000629,climbed a hill,climbed a hill,,,爬了山,We climbed a hill yesterday.,我们昨天爬了山。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000630,visited grandparents,visited grandparents,,,看望了祖父母或外祖父母,I visited my grandparents on Sunday.,我星期日看望了祖父母。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000631,danced,danced,,,跳了舞,We danced at the party.,我们在聚会上跳舞。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000632,jumped rope,jumped rope,,,跳了绳,She jumped rope after school.,她放学后跳了绳。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000633,listened to music,listened to music,,,听了音乐,I listened to music yesterday.,我昨天听了音乐。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000634,rowed a boat,rowed a boat,,,划了船,We rowed a boat on the lake.,我们在湖上划了船。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000635,played computer games,played computer games,,,玩了电脑游戏,I played computer games yesterday.,我昨天玩了电脑游戏。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000636,stayed at home,stayed at home,,,待在家里,I stayed at home on Sunday.,我星期日待在家里。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000637,played the piano,played the piano,,,弹了钢琴,She played the piano at the party.,她在聚会上弹了钢琴。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000638,played chess,played chess,[pleɪ tʃes],[pleɪ tʃes],下了棋,I played chess with Dad.,我和爸爸下了棋。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000639,washed clothes,washed clothes,,,洗了衣服,I washed clothes yesterday.,我昨天洗了衣服。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000640,boring,boring,[ˈbɔːrɪŋ],[ˈbɔːrɪŋ],无聊的；乏味的,The film was boring.,这部电影很无聊。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000641,badminton,badminton,[ˈbædmɪntən],[ˈbædmɪntən],羽毛球,I play badminton after school.,我放学后打羽毛球。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000642,won,won,[wʌn],[wʌn],赢了；获胜（win的过去式）,Our class won the game.,我们班赢得了比赛。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000643,went to the beach,went to the beach,,,去了海滩,We went to the beach yesterday.,我们昨天去了海滩。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000644,drank cold drinks,drank cold drinks,,,喝了冷饮,We drank cold drinks at the beach.,我们在海滩喝了冷饮。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000645,swam,swam,[swæm],[swæm],游了泳（swim的过去式）,We swam in the sea.,我们在海里游泳了。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000646,ate ice-cream,ate ice-cream,,,吃了冰淇淋,I ate ice-cream yesterday.,我昨天吃了冰淇淋。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000647,the Stone Forest,the Stone Forest,,,石林,We visited the Stone Forest.,我们参观了石林。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000648,bought some gifts,bought some gifts,,,买了一些礼物,We bought some gifts there.,我们在那里买了一些礼物。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000649,took photos,took photos,,,拍了照片,We took photos at the museum.,我们在博物馆拍了照片。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000650,saw flowers,saw flowers,,,看到了花,We saw many beautiful flowers.,我们看到了许多漂亮的花。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000651,slept,slept,[slept],[slept],睡了；睡觉（sleep的过去式）,I slept well last night.,我昨晚睡得很好。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000652,felt happy,felt happy,,,感到高兴,I felt happy on the trip.,旅行中我感到很高兴。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000653,sad,sad,[sæd],[sæd],难过的；伤心的,She felt sad yesterday.,她昨天感到难过。,4,rj_start1,rj_start1::5年级下|rj_start1::6年级上,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下 source::rj_start1::grade::6 source::rj_start1::grade::6::上
KV000654,left,left,[left],[left],离开（leave的过去式）,We left the hotel at eight.,我们八点离开了酒店。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000655,French fries,French fries,[ˈfrentʃ fraɪz],[frentʃ fraɪz],炸薯条,I ate French fries for lunch.,我午饭吃了炸薯条。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000656,were,were,[wə(r); wɜː(r)],[wər; wɜːr],是（are的过去式）,They were happy yesterday.,他们昨天很高兴。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000657,was born,was born,,,出生,I was born in 2017.,我出生于2017年。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000658,started to speak,started to speak,,,开始说话,I started to speak when I was one.,我一岁时开始说话。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000659,learned to walk,learned to walk,,,学会走路,I learned to walk when I was one.,我一岁时学会走路。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000660,learned to ride a bike,learned to ride a bike,,,学会骑自行车,I learned to ride a bike at six.,我六岁时学会骑自行车。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000661,went to kindergarten,went to kindergarten,,,上幼儿园；去了幼儿园,I went to kindergarten at three.,我三岁时上幼儿园。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000662,went to school,went to school,,,上学；开始上学,I went to school at six.,我六岁时开始上学。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000663,learned to swim,learned to swim,,,学会游泳,I learned to swim at seven.,我七岁时学会游泳。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000664,fifteenth,fifteenth,[ˌfɪfˈtiːnθ],[ˌfɪfˈtiːnθ],第十五,Today is the fifteenth day.,今天是第十五天。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000665,15th,15th,,,第十五（fifteenth的缩写）,Today is the 15th.,今天是十五号。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000666,started to buy things,started to buy things,,,开始买东西,I started to buy things by myself.,我开始自己买东西。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000667,started to study English,started to study English,,,开始学习英语,I started to study English at six.,我六岁开始学英语。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000668,started to use a computer,started to use a computer,,,开始使用电脑,I started to use a computer at eight.,我八岁开始使用电脑。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000669,all over,all over,,,到处；遍及,There was water all over the floor.,地板上到处都是水。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000670,out of,out of,,,从……出来,The cat jumped out of the box.,猫从盒子里跳了出来。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000671,into,into,[ˈɪntə],[ˈɪntə; ˈɪntu; ˈɪntuː],进入；到……里面,The cat jumped into the water.,猫跳进了水里。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000672,chopsticks,chopsticks,[ˈtʃɒpstɪks],[ˈtʃɑːpstɪks],筷子,I eat noodles with chopsticks.,我用筷子吃面条。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
KV000673,wet,wet,[wet],[wet],湿的,My shoes are wet.,我的鞋湿了。,4,rj_start1,rj_start1::5年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::5 source::rj_start1::grade::5::下
