NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV001825,new-third-party-stable,good-looking,好看的；漂亮的,好看的；漂亮的,That actor is very good-looking.,那位演员很好看。,,[ˌɡʊd ˈlʊkɪŋ],[ˌɡʊd ˈlʊkɪŋ],stage::third-party-primary,002585,718c3719c91ea1d2f21edf0a4d0979799c5ea46c39c96b9c2a5ec97728dd6a8c,model-curated-pending-review,third-party-learner-content-v1
KV001826,new-third-party-stable,goodbye,再见,再见,We waved goodbye at the station.,我们在车站挥手告别。,,,,stage::third-party-primary,000810,230b82d1b3e5f077b923cc0cc1a35fbf89666903213a42a82ec1e4dc311fed01,model-curated-pending-review,third-party-learner-content-v1
KV001827,new-third-party-stable,goose,鹅,鹅,A goose is swimming on the pond.,一只鹅正在池塘里游泳。,,,,stage::third-party-primary,001869,c9d806e731e7c6a77db799acf989086c5f1990000766da4e6924fd551bf3edaa,model-curated-pending-review,third-party-learner-content-v1
KV001828,new-third-party-stable,GPS,全球定位系统；GPS,全球定位系统；GPS,We used GPS to find the hotel.,我们用GPS找到了旅馆。,,[ˌdʒiː piː ˈes],[ˌdʒiː piː ˈes],stage::third-party-primary,002113,f85bd1c78de29e3af84fffc3254b50c5a56900ac97e9bc46df364c975aecf34c,model-curated-pending-review,third-party-learner-content-v1
KV001829,new-third-party-stable,grab,抓住；抓取,抓住；抓取,Grab the rope with both hands.,用双手抓住绳子。,,[ɡræb],[ɡræb],stage::third-party-primary,002114,1f2b02d06003b903a4539202b75d117c930bbd9122b6a964fbf66f1990dfb1ce,model-curated-pending-review,third-party-learner-content-v1
KV001830,new-third-party-stable,grandad,爷爷；外公,爷爷；外公,My grandad tells funny stories.,我爷爷会讲有趣的故事。,,[ˈɡrændæd],[ˈɡrændæd],stage::third-party-primary,002115,52fdfa16b870f7032daf2089768bcfd4c56611aaf69780102afd96d0f325f99f,model-curated-pending-review,third-party-learner-content-v1
KV001831,new-third-party-stable,grandchild,孙子；孙女；外孙；外孙女,孙子；孙女；外孙；外孙女,Their first grandchild was born last year.,他们的第一个孙辈去年出生了。,,[ˈɡræntʃaɪld],[ˈɡræntʃaɪld],stage::third-party-primary,002116,b874f3fb3fc81ae739f69fd546f901c16221a32038f24fafc2a5782cf68b17ab,model-curated-pending-review,third-party-learner-content-v1
KV001832,new-third-party-stable,grandchildren,孙辈；孙子孙女（grandchild 的复数）,孙辈；孙子孙女（grandchild 的复数）,Grandma loves spending time with her grandchildren.,奶奶喜欢和孙辈们待在一起。,,['græn'tʃɪldrən],['græn'tʃɪldrən],stage::third-party-primary,002117,97b33783d3a2473550c1bb6d160a47c0cd53501e0e9d6897429477fc4211849d,model-curated-pending-review,third-party-learner-content-v1
KV001833,new-third-party-stable,granddaughter,孙女；外孙女,孙女；外孙女,Their granddaughter is five years old.,他们的孙女五岁了。,,[ˈɡrændɔːtə(r)],[ˈɡrændɔːtər],stage::third-party-primary,002118,04435cb20dbc2e15aeb62f526513a3293a32fdb718f3a9f0c81652c77855438b,model-curated-pending-review,third-party-learner-content-v1
KV001834,new-third-party-stable,grandma,奶奶；外婆,奶奶；外婆,Grandma makes soup for us.,奶奶给我们做汤。,,[ˈɡrænmɑː],[ˈɡrænmɑː],stage::third-party-primary,000835,7c3a7c71344ad6af0e6a3b4b7fbaccc44203277f11cbc407839c01b4ceee39e4,model-curated-pending-review,third-party-learner-content-v1
