NoteID,OriginType,CanonicalWord,SenseLabel,MeaningPrimary,ExampleSentence,ExampleTranslation,PromptHint,British,American,AdmissionStage,LearningOrder,ContentFingerprint,PresentationStatus,PresentationSource
KV001424,new-third-party-stable,cardboard,硬纸板；卡纸,硬纸板；卡纸,We made a model house from cardboard.,我们用硬纸板做了一个模型房子。,,[ˈkɑːdbɔːd],[ˈkɑːrdbɔːrd],stage::third-party-primary,001968,f8bc0d0a9d360f3e667d79aace05135d8c69879bdae211956b5994fee50de0b7,model-curated-pending-review,third-party-learner-content-v1
KV001425,new-third-party-stable,cardigan,开襟毛衣；羊毛衫,开襟毛衣；羊毛衫,She wore a warm cardigan.,她穿着一件暖和的开襟毛衣。,,[ˈkɑːdɪɡən],[ˈkɑːrdɪɡən],stage::third-party-primary,001969,f36c1b58c25035dff634bcb8cdf5d2ddb730a5e71241eba0b62cad75711e1d6f,model-curated-pending-review,third-party-learner-content-v1
KV001426,new-third-party-stable,care,关心；照顾,关心；照顾,Grandma takes care of the flowers every day.,奶奶每天照顾这些花。,,[keə(r)],[ker],stage::third-party-primary,001562,d0942dd9c177beb9a784b2d84427a4ececae0f76cefc18e53df636122bb9617e,model-curated-pending-review,third-party-learner-content-v1
KV001427,new-third-party-stable,careful,小心的；仔细的,小心的；仔细的,Be careful on the wet floor.,在湿地板上要小心。,,[ˈkeəf(ə)l],[ˈkerfl],stage::third-party-primary,000905,18d1dab849e15dd05a0cf6274e7533ab86173809ae11e1a0d62b691b3872e083,model-curated-pending-review,third-party-learner-content-v1
KV001428,new-third-party-stable,carefully,小心地；仔细地,小心地；仔细地,Please carry the glass carefully.,请小心地拿这个玻璃杯。,,[ˈkeəfəli],[ˈkerfəli],stage::third-party-primary,001563,e72436aa446efa8ccd119b2ac041a5dfec810161a7fcf874d9d6fecc1e50ef82,model-curated-pending-review,third-party-learner-content-v1
KV001429,new-third-party-stable,carnation,康乃馨,康乃馨,He gave his mother a pink carnation.,他送给妈妈一朵粉色康乃馨。,,[kɑːˈneɪʃn],[kɑːrˈneɪʃn],stage::third-party-primary,001970,e87a4434a1c1b128bee15245cc480d9c36d1c0171f260dde57a098695f8a14c5,model-curated-pending-review,third-party-learner-content-v1
KV001430,new-third-party-stable,carry,拿；携带；搬运,拿；携带；搬运,Can you carry this box for me?,你能帮我搬这个盒子吗？,,,,stage::third-party-primary,000920,d9990732b4cd21e14a3395415e101807e13a59045af3de19f51df5f290381324,model-curated-pending-review,third-party-learner-content-v1
KV001431,new-third-party-stable,cartoon,卡通；动画片,卡通；动画片,We watched a funny cartoon after dinner.,晚饭后我们看了一部有趣的动画片。,,,,stage::third-party-primary,001152,fb875536713bc9a11f4d8315dc3677bcb60fb232ef8c778e23fccfcfb14b497b,model-curated-pending-review,third-party-learner-content-v1
KV001432,new-third-party-stable,cashier,收银员,收银员,The cashier gave me my change.,收银员找给我零钱。,,[kæˈʃɪə(r)],[kæˈʃɪr],stage::third-party-primary,001565,410131a040db1a3a39c12e5fa1979edae2e0e447929998e5692fc9d08d0bdf19,model-curated-pending-review,third-party-learner-content-v1
KV001433,new-third-party-stable,cassette,盒式磁带；磁带盒,盒式磁带；磁带盒,Dad has an old music cassette.,爸爸有一盒旧音乐磁带。,,[kəˈset],[kəˈset],stage::third-party-primary,001971,b439ed7a3a19614aea06379e0ec4645aef3804b0d1649e7294063f9a31c6e722,model-curated-pending-review,third-party-learner-content-v1
KV001434,new-third-party-stable,castle,城堡,城堡,The king lived in a large castle.,国王住在一座大城堡里。,,[ˈkɑːs(ə)l],[ˈkæsl],stage::third-party-primary,001566,1d799951f798e582599a532dae9fee84a2e616253f85c75c4fd0c6de55d58f2e,model-curated-pending-review,third-party-learner-content-v1
