NoteID,OriginType,ReleaseState,CanonicalWord,Word,SenseLabel,MeaningPrimary,ExistingBritish,ExistingAmerican,MissingSides,OriginalBritishEvidenceStatus,OriginalAmericanEvidenceStatus,OriginalBritishCandidate,OriginalAmericanCandidate,CandidateBritish,CandidateAmerican,CandidateEngine,CandidateEngineVersion,CandidateBritishVoice,CandidateAmericanVoice,RiskFlags
KV002543,new-third-party-stable,unreleased,see the world,see the world,看看世界；见世面,看看世界；见世面,,,British+American,missing,missing,,,[sˈiː ðə wˈɜːld],[sˈiː ðə wˈɜːld],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002556,new-third-party-stable,unreleased,Shanghai Museum,Shanghai Museum,上海博物馆,上海博物馆,,,British+American,missing,missing,,,[ʃaŋhˈaɪ mjuːzˈiəm],[ʃæŋhˈaɪ mjuːzˈiəm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002564,new-third-party-stable,unreleased,Sherwood Forest,Sherwood Forest,舍伍德森林,舍伍德森林,,,British+American,missing,missing,,,[ʃˈɜːwʊd fˈɒɹɪst],[ʃˈɜːwʊd fˈɔːɹɪst],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002567,new-third-party-stable,unreleased,shirt pocket,shirt pocket,衬衫口袋,衬衫口袋,,,British+American,missing,missing,,,[ʃˈɜːt pˈɒkɪt],[ʃˈɜːt pˈɑːkɪt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002569,new-third-party-stable,unreleased,shoe,shoe,鞋,鞋,,,British+American,conflicting-evidence,conflicting-evidence,[ʃuː],[ʃuː],[ʃˈuː],[ʃˈuː],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002570,new-third-party-stable,unreleased,shop assistant,shop assistant,店员；售货员,店员；售货员,,,British+American,missing,missing,,,[ʃˈɒp ɐsˈɪstənt],[ʃˈɑːp ɐsˈɪstənt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002572,new-third-party-stable,unreleased,shopping bag,shopping bag,购物袋,购物袋,,,British+American,missing,missing,,,[ʃˈɒpɪŋ bˈaɡ],[ʃˈɑːpɪŋ bˈæɡ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002573,new-third-party-stable,unreleased,short cut,short cut,捷径；近路,捷径；近路,,,British+American,missing,missing,,,[ʃˈɔːt kˈʌt],[ʃˈɔːɹt kˈʌt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002574,new-third-party-stable,unreleased,short race,short race,短跑；短距离比赛,短跑；短距离比赛,,,British+American,missing,missing,,,[ʃˈɔːt ɹˈeɪs],[ʃˈɔːɹt ɹˈeɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002576,new-third-party-stable,unreleased,shot,shot,射门,射门,,,British+American,missing,missing,,,[ʃˈɒt],[ʃˈɑːt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002585,new-third-party-stable,unreleased,sing English songs,sing English songs,唱英文歌,唱英文歌,,,British+American,missing,missing,,,[sˈɪŋ ˈɪŋɡlɪʃ sˈɒŋz],[sˈɪŋ ˈɪŋɡlɪʃ sˈɔŋz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002591,new-third-party-stable,unreleased,sit,sit,坐；坐下,坐；坐下,,,British+American,conflicting-evidence,conflicting-evidence,[sɪt],[sɪt],[sˈɪt],[sˈɪt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002592,new-third-party-stable,unreleased,sitting room,sitting room,起居室；客厅,起居室；客厅,,,British+American,missing,missing,,,[sˈɪtɪŋ ɹˈuːm],[sˈɪɾɪŋ ɹˈuːm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002605,new-third-party-stable,unreleased,skipping rope,skipping rope,跳绳,跳绳,,,British+American,missing,missing,,,[skˈɪpɪŋ ɹˈəʊp],[skˈɪpɪŋ ɹˈoʊp],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002609,new-third-party-stable,unreleased,slide show,slide show,幻灯片放映,幻灯片放映,,,British+American,missing,missing,,,[slˈaɪd ʃˈəʊ],[slˈaɪd ʃˈoʊ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002616,new-third-party-stable,unreleased,slogan,slogan,口号；标语,口号；标语,,,British+American,missing,missing,,,[slˈəʊɡən],[slˈoʊɡən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002618,new-third-party-stable,unreleased,slow down,slow down,减速；慢下来,减速；慢下来,,,British+American,missing,missing,,,[slˈəʊ dˈaʊn],[slˈoʊ dˈaʊn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002627,new-third-party-stable,unreleased,snack bar,snack bar,小吃店；快餐店,小吃店；快餐店,,,British+American,missing,missing,,,[snˈak bˈɑː],[snˈæk bˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002636,new-third-party-stable,unreleased,sock,sock,短袜；袜子,短袜；袜子,,,British+American,conflicting-evidence,conflicting-evidence,[sɒk],[sɑːk],[sˈɒk],[sˈɑːk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
