NoteID,OriginType,ReleaseState,CanonicalWord,Word,SenseLabel,MeaningPrimary,ExistingBritish,ExistingAmerican,MissingSides,OriginalBritishEvidenceStatus,OriginalAmericanEvidenceStatus,OriginalBritishCandidate,OriginalAmericanCandidate,CandidateBritish,CandidateAmerican,CandidateEngine,CandidateEngineVersion,CandidateBritishVoice,CandidateAmericanVoice,RiskFlags
KV000579,reused-existing-stable,unreleased,too much,too much,太多,太多,,,British+American,,,,,[tˈuː mʌtʃ],[tˈuː mʌtʃ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV000594,reused-existing-stable,unreleased,New Year's Day,New Year's Day,元旦,元旦,,,British+American,,,,,[njˈuː jˈiəz dˈeɪ],[nˈuː jˈɪɹz dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV000595,reused-existing-stable,unreleased,Tree Planting Day,Tree Planting Day,植树节,植树节,,,British+American,,,,,[tɹˈiː plˈantɪŋ dˈeɪ],[tɹˈiː plˈæntɪŋ dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV000596,reused-existing-stable,unreleased,Mother's Day,Mother's Day,母亲节,母亲节,,,British+American,,,,,[mˈʌðəz dˈeɪ],[mˈʌðɚz dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV000597,reused-existing-stable,unreleased,Children's Day,Children's Day,儿童节,儿童节,,,British+American,,,,,[tʃˈɪldɹənz dˈeɪ],[tʃˈɪldɹənz dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV000598,reused-existing-stable,unreleased,Father's Day,Father's Day,父亲节,父亲节,,,British+American,,,,,[fˈɑːðəz dˈeɪ],[fˈɑːðɚz dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV000599,reused-existing-stable,unreleased,Teachers' Day,Teachers' Day,教师节,教师节,,,British+American,,,,,[tˈiːtʃəz dˈeɪ],[tˈiːtʃɚz dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV000601,reused-existing-stable,unreleased,Christmas Day,Christmas Day,圣诞节,圣诞节,,,British+American,,,,,[kɹˈɪsməs dˈeɪ],[kɹˈɪsməs dˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV000608,reused-existing-stable,unreleased,twenty-fifth,twenty-fifth,第二十五,第二十五,,,British+American,,,,,[twˈɛntifˈɪfθ],[twˈɛntifˈɪfθ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated
KV000611,reused-existing-stable,unreleased,make a poster,make a poster,制作海报,制作海报,,,British+American,,,,,[mˌeɪk ɐ pˈəʊstə],[mˌeɪk ɐ pˈoʊstɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV000613,reused-existing-stable,unreleased,have a picnic,have a picnic,去野餐；举行野餐,去野餐；举行野餐,,,British+American,,,,,[hav ɐ pˈɪknɪk],[hæv ɐ pˈɪknɪk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV000617,reused-existing-stable,unreleased,send an email,send an email,发送电子邮件,发送电子邮件,,,British+American,,,,,[sˈɛnd ɐn ˈiːmeɪl],[sˈɛnd ɐn ˈiːmeɪl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV000618,reused-existing-stable,unreleased,write a letter,write a letter,写信,写信,,,British+American,,,,,[ɹˈaɪt ɐ lˈɛtə],[ɹˈaɪt ɐ lˈɛɾɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV000619,reused-existing-stable,unreleased,make a phone call,make a phone call,打电话,打电话,,,British+American,,,,,[mˌeɪk ɐ fˈəʊn kˈɔːl],[mˌeɪk ɐ fˈoʊn kˈɔːl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV000620,reused-existing-stable,unreleased,send a short message,send a short message,发送短信,发送短信,,,British+American,,,,,[sˈɛnd ɐ ʃˈɔːt mˈɛsɪdʒ],[sˈɛnd ɐ ʃˈɔːɹt mˈɛsɪdʒ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
