NoteID,OriginType,ReleaseState,CanonicalWord,Word,SenseLabel,MeaningPrimary,ExistingBritish,ExistingAmerican,MissingSides,OriginalBritishEvidenceStatus,OriginalAmericanEvidenceStatus,OriginalBritishCandidate,OriginalAmericanCandidate,CandidateBritish,CandidateAmerican,CandidateEngine,CandidateEngineVersion,CandidateBritishVoice,CandidateAmericanVoice,RiskFlags
KV002859,new-third-party-stable,unreleased,toy train,toy train,玩具火车,玩具火车,,,British+American,missing,missing,,,[tˈɔɪ tɹˈeɪn],[tˈɔɪ tɹˈeɪn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002865,new-third-party-stable,unreleased,traffic lights,traffic lights,交通信号灯；红绿灯,交通信号灯；红绿灯,,,British+American,missing,missing,,,[tɹˈafɪk lˈaɪts],[tɹˈæfɪk lˈaɪts],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002880,new-third-party-stable,unreleased,try out,try out,试用；试一试；试验,试用；试一试；试验,,,British+American,missing,missing,,,[tɹˈaɪ ˈaʊt],[tɹˈaɪ ˈaʊt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002885,new-third-party-stable,unreleased,turn around,turn around,转身；掉头,转身；掉头,,,British+American,missing,missing,,,[tˈɜːn ɐɹˈaʊnd],[tˈɜːn ɚɹˈaʊnd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002886,new-third-party-stable,unreleased,turn back,turn back,返回；往回走,返回；往回走,,,British+American,missing,missing,,,[tˈɜːn bˈak],[tˈɜːn bˈæk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002890,new-third-party-stable,unreleased,twenty-eight,twenty-eight,二十八,二十八,,,British+American,missing,missing,,,[twˈɛntiˈeɪt],[twˈɛntiˈeɪt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated
KV002893,new-third-party-stable,unreleased,twenty-second,twenty-second,第二十二,第二十二,,,British+American,missing,missing,,,[twˈɛntisˈɛkənd],[twˈɛntisˈɛkənd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated
KV002894,new-third-party-stable,unreleased,twenty-third,twenty-third,第二十三,第二十三,,,British+American,missing,missing,,,[twˈɛntiθˈɜːd],[twˈɛntiθˈɜːd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated
KV002896,new-third-party-stable,unreleased,twin towers,twin towers,双子塔；双塔,双子塔；双塔,,,British+American,missing,missing,,,[twˈɪn tˈaʊəz],[twˈɪn tˈaʊɚz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002910,new-third-party-stable,unreleased,US,US,我们,我们,,,British+American,conflicting-evidence,conflicting-evidence,[əs; ʌs],[əs; ʌs],[jˌuːˈɛs],[jˌuːˈɛs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,acronym proper-case
KV002911,new-third-party-stable,unreleased,USA,USA,美国；美利坚合众国,美国；美利坚合众国,,,British+American,missing,missing,,,[jˌuːˌɛsˈeɪ],[jˌuːˌɛsˈeɪ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,acronym proper-case
KV002928,new-third-party-stable,unreleased,walk the dog,walk the dog,遛狗,遛狗,,,British+American,missing,missing,,,[wˈɔːk ðə dˈɒɡ],[wˈɔːk ðə dˈɑːɡ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002932,new-third-party-stable,unreleased,warm jacket,warm jacket,保暖外套,保暖外套,,,British+American,missing,missing,,,[wˈɔːm dʒˈakɪt],[wˈɔːɹm dʒˈækɪt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002935,new-third-party-stable,unreleased,washing machine,washing machine,洗衣机,洗衣机,,,British+American,missing,missing,,,[wˈɒʃɪŋ məʃˈiːn],[wˈɑːʃɪŋ məʃˈiːn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002936,new-third-party-stable,unreleased,watch a film,watch a film,看电影；观看电影,看电影；观看电影,,,British+American,missing,missing,,,[wˈɒtʃ ɐ fˈɪlm],[wˈɑːtʃ ɐ fˈɪlm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002937,new-third-party-stable,unreleased,watch TV,watch TV,看电视,看电视,,,British+American,missing,missing,,,[wˈɒtʃ tˌiːvˈiː],[wˈɑːtʃ tˌiːvˈiː],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002938,new-third-party-stable,unreleased,watches,watches,手表（watch 的复数）,手表（watch 的复数）,,,British+American,missing,missing,,,[wˈɒtʃɪz],[wˈɑːtʃᵻz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV002939,new-third-party-stable,unreleased,water the plants,water the plants,给植物浇水,给植物浇水,,,British+American,missing,missing,,,[wˈɔːtə ðə plˈants],[wˈɔːɾɚ ðə plˈænts],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002942,new-third-party-stable,unreleased,we will,we will,我们将会；我们会,我们将会；我们会,,,British+American,missing,missing,,,[wiː wˈɪl],[wiː wˈɪl],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002944,new-third-party-stable,unreleased,weather report,weather report,天气预报；天气报告,天气预报；天气报告,,,British+American,missing,missing,,,[wˈɛðə ɹɪpˈɔːt],[wˈɛðɚ ɹᵻpˈoːɹt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV002959,new-third-party-stable,unreleased,White House,White House,白宫,白宫,,,British+American,missing,missing,,,[wˈaɪt hˈaʊs],[wˈaɪt hˈaʊs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV002961,new-third-party-stable,unreleased,whole grains,whole grains,全谷物；全谷类,全谷物；全谷类,,,British+American,missing,missing,,,[hˈəʊl ɡɹˈeɪnz],[hˈoʊl ɡɹˈeɪnz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
