NoteID,OriginType,ReleaseState,CanonicalWord,Word,SenseLabel,MeaningPrimary,ExistingBritish,ExistingAmerican,MissingSides,OriginalBritishEvidenceStatus,OriginalAmericanEvidenceStatus,OriginalBritishCandidate,OriginalAmericanCandidate,CandidateBritish,CandidateAmerican,CandidateEngine,CandidateEngineVersion,CandidateBritishVoice,CandidateAmericanVoice,RiskFlags
KV001356,new-third-party-stable,unreleased,boarding pass,boarding pass,登机牌,登机牌,,,British+American,missing,missing,,,[bˈɔːdɪŋ pˈas],[bˈoːɹdɪŋ pˈæs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001363,new-third-party-stable,unreleased,boot,boot,靴子,靴子,,,British+American,conflicting-evidence,conflicting-evidence,[buːt],[buːt],[bˈuːt],[bˈuːt],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV001379,new-third-party-stable,unreleased,bring back,bring back,带回；拿回,带回；拿回,,,British+American,missing,missing,,,[bɹˈɪŋ bˈak],[bɹˈɪŋ bˈæk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001380,new-third-party-stable,unreleased,Britain,Britain,英国；大不列颠,英国；大不列颠,,,British+American,missing,missing,,,[bɹˈɪtən],[bɹˈɪtən],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,proper-case
KV001393,new-third-party-stable,unreleased,bumper car,bumper car,碰碰车,碰碰车,,,British+American,missing,missing,,,[bˈʌmpə kˈɑː],[bˈʌmpɚ kˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001398,new-third-party-stable,unreleased,burn down,burn down,烧毁；烧成平地,烧毁；烧成平地,,,British+American,missing,missing,,,[bˈɜːn dˈaʊn],[bˈɜːn dˈaʊn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001406,new-third-party-stable,unreleased,by hand,by hand,用手；手工,用手；手工,,,British+American,missing,missing,,,[baɪ hˈand],[baɪ hˈænd],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001409,new-third-party-stable,unreleased,cabbages,cabbages,卷心菜；洋白菜,卷心菜；洋白菜,,,British+American,missing,missing,,,[kˈabɪdʒɪz],[kˈæbɪdʒᵻz],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV001419,new-third-party-stable,unreleased,candy bar,candy bar,糖果棒；条状糖果,糖果棒；条状糖果,,,British+American,missing,missing,,,[kˈandi bˈɑː],[kˈændi bˈɑːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001423,new-third-party-stable,unreleased,car museum,car museum,汽车博物馆,汽车博物馆,,,British+American,missing,missing,,,[kˈɑː mjuːzˈiəm],[kˈɑːɹ mjuːzˈiəm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001430,new-third-party-stable,unreleased,carry,carry,拿；携带；搬运,拿；携带；搬运,,,British+American,conflicting-evidence,conflicting-evidence,[ˈkæri],[ˈkæri],[kˈaɹi],[kˈæɹi],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV001431,new-third-party-stable,unreleased,cartoon,cartoon,卡通；动画片,卡通；动画片,,,British+American,conflicting-evidence,conflicting-evidence,[kɑːˈtuːn],[kɑːrˈtuːn],[kɑːtˈuːn],[kɑːɹtˈuːn],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,
KV001438,new-third-party-stable,unreleased,CD player,CD player,CD 播放器,CD 播放器,,,British+American,missing,missing,,,[sˌiːdˈiː plˈeɪə],[sˌiːdˈiː plˈeɪɚ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV001439,new-third-party-stable,unreleased,CD-ROM,CD-ROM,只读光盘（CD-ROM）,只读光盘（CD-ROM）,,,British+American,missing,missing,,,[sˌiːdˈiːɹˈɒm],[sˌiːdˈiːɹˈɑːm],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,hyphenated acronym proper-case
KV001455,new-third-party-stable,unreleased,cheer for,cheer for,为……加油；为……喝彩,为……加油；为……喝彩,,,British+American,missing,missing,,,[tʃˈiə fɔː],[tʃˈɪɹ fɔːɹ],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword
KV001463,new-third-party-stable,unreleased,Children's Palace,Children's Palace,少年宫,少年宫,,,British+American,missing,missing,,,[tʃˈɪldɹənz pˈalɪs],[tʃˈɪldɹənz pˈælɪs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV001464,new-third-party-stable,unreleased,Children's Park,Children's Park,儿童公园,儿童公园,,,British+American,missing,missing,,,[tʃˈɪldɹənz pˈɑːk],[tʃˈɪldɹənz pˈɑːɹk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case punctuation
KV001469,new-third-party-stable,unreleased,Chinese book,Chinese book,语文书；中文书,语文书；中文书,,,British+American,missing,missing,,,[tʃaɪnˈiːz bˈʊk],[tʃaɪnˈiːz bˈʊk],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
KV001470,new-third-party-stable,unreleased,Chinese chess,Chinese chess,中国象棋；象棋,中国象棋；象棋,,,British+American,missing,missing,,,[tʃaɪnˈiːz tʃˈɛs],[tʃaɪnˈiːz tʃˈɛs],espeak-ng,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,en-gb,en-us,multiword proper-case
